vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s
1617,-47.45722177734375,61.25,-45.13351054963422,102136.3197273333,102136.3197271947,0.1682484429686691,-2992156642491.918,10030028237.52541,3002186670729.444,10030028237.52541,3002186670729.444,99.76386449360946,74.63495225238277,10189521.58058262,7622944.814149613
1618,-47.50712421875,52.5,-44.62389320257822,102101.8906857934,102101.8906857929,0.009870190966707305,-2994672606946.685,10030030304.72985,3004702637251.416,10030030304.72985,3004702637251.416,99.79578444383468,74.6574610842907,10189339.75973046,7622668.652816535
1619,-47.55702666015625,43.75000000000001,-44.11446628070598,102067.55490544,102067.55490544,0.0008862464277620799,-3000180705380.558,10030032658.28665,3010210738038.844,10030032658.28665,3010210738038.844,99.82759040298393,74.67989104811642,10189158.18262451,7622393.108676453
1620,-47.6069291015625,35.0,-43.60520765365419,102033.2124007598,102033.212400759,0.01312373814053725,-3012208456838.36,10030035335.05743,3022238492173.417,10030035335.05743,3022238492173.417,99.85940790681218,74.70233344603909,10188975.79314216,7622116.866901888
1621,-47.65683154296875,26.25,-43.09610229368587,101998.7966608056,101998.7966607965,0.04293096766693495,-3038398001542.729,10030038372.35815,3048428039915.087,10030038372.35815,3048428039915.087,99.89129191427436,74.7248329489388,10188791.43075302,7621838.792862491
1622,-47.706733984375,17.5,-42.58713522574402,101964.2458267842,101964.2458267535,0.07918347634268089,-3095242979811.047,10030041802.58931,3105273021613.637,10030041802.58931,3105273021613.637,99.92326626118505,74.74741865062315,10188603.11501124,7621557.223031653
1623,-47.75663642578125,8.75,-42.07831134669746,101929.568023627,101929.5680236235,0.02697355795269524,-3219054781827.754,10030045643.4974,3229084827471.251,10030045643.4974,3229084827471.251,99.95543780992953,74.77019091523155,10188406.47259927,7621268.524602034
1624,-47.706733984375,8.75,-42.5870500194192,101963.7790442847,101963.7790442793,0.03320564576328523,-3095242847594.61,10030041802.616,3105272889397.226,10030041802.616,3105272889397.226,99.9238617950115,74.74783870978162,10188599.93708675,7621552.424369793
1625,-47.65683154296875,17.5,-43.09604718485446,101998.5254675527,101998.5254675203,0.08128802103970403,-3038397989137.049,10030038372.36216,3048428027509.411,10030038372.36216,3048428027509.411,99.89154815829156,74.72501359483203,10188789.97896799,7621836.5861387
1626,-47.6069291015625,26.25,-43.60518677505927,102033.106623961,102033.1066239515,0.04400577371327914,-3012208454871.687,10030035335.05874,3022238490206.745,10030035335.05874,3022238490206.745,99.85951805772713,74.70241111284828,10188975.18278863,7622115.940634192
1627,-47.55702666015625,35.0,-44.11446392541202,102067.535913638,102067.5359136371,0.01347945698134389,-3000180705012.79,10030032658.28726,3010210737671.077,10030032658.28726,3010210737671.077,99.82761943715943,74.67991152755731,10189158.0330882,7622392.88274984
1628,-47.50712421875,43.75000000000001,-44.62389395068293,102101.8842140261,102101.8842140261,0.0009588257621852796,-2994672606928.577,10030030304.73031,3004702637233.308,10030030304.73031,3004702637233.308,99.79580638697398,74.6574765824751,10189339.65600743,7622668.498648132
1629,-47.45722177734375,52.5,-45.13349222491095,102136.222218416,102136.2222184155,0.01016669681764335,-2992156642657.265,10030028237.52727,3002186670894.792,10030028237.52727,3002186670894.792,99.76401378038028,74.63505752819836,10189520.81278316,7622943.652507268
1630,-47.4073193359375,61.25,-45.6432813838789,102170.6517685425,102170.6517684009,0.1701501440695927,-2991010046199.788,10030026422.46903,3001040072622.256,10030026422.46903,3001040072622.256,99.73211234685282,74.61256192825704,10189702.36817445,7623219.525387884
1631,-47.4073193359375,70.0,-45.64355939966068,102171.2203165431,102171.2203161668,0.2772762985098528,-2991010048566.743,10030026422.43075,3001040074989.173,10030026422.43075,3001040074989.173,99.737124261642,74.61609633039875,10189704.27462183,7623222.468366821
1632,-47.35741689453125,70.0,-46.15350438227954,102205.5460317843,102205.5460313993,0.2805179084773696,-2990488561460.251,10030024828.6937,3000518586288.945,10030024828.6937,3000518586288.945,99.70539124277752,74.59371915951068,10189884.85822735,7623496.918700103
1633,-47.35741689453125,61.25,-46.15322354226601,102204.9831181966,102204.9831180518,0.1720369525513792,-2990488560424.663,10030024828.72831,3000518585253.391,10030024828.72831,3000518585253.391,99.70037996671691,74.59018511135152,10189882.96606577,7623494.001686194
1634,-47.4073193359375,52.5,-45.64326257151434,102170.5538409549,102170.5538409544,0.01046567992049149,-2991010046276.096,10030026422.47068,3001040072698.566,10030026422.47068,3001040072698.566,99.73226099510735,74.61266675689087,10189701.60275734,7623218.367195133
1635,-47.45722177734375,43.75000000000001,-45.13349293959856,102136.2152975916,102136.2152975916,0.001033683118209418,-2992156642648.723,10030028237.52768,3002186670886.25,10030028237.52768,3002186670886.25,99.76403610569035,74.63507329677458,10189520.70682769,7622943.494985587
1636,-47.50712421875,35.0,-44.623891499742,102101.8648725149,102101.864872514,0.01383652496262076,-2994672606756.478,10030030304.73085,3004702637061.209,10030030304.73085,3004702637061.209,99.79583570683903,74.65749726436621,10189339.50480123,7622668.270205808
1637,-47.55702666015625,26.25,-44.11444251865638,102067.4300134181,102067.4300134082,0.04507980864437719,-3000180704089.567,10030032658.28841,3010210736747.856,10030032658.28841,3010210736747.856,99.8277295875386,74.6799891973941,10189157.42267593,7622391.956407568
1638,-47.6069291015625,17.5,-43.60513031389009,102032.8358247063,102032.8358246722,0.08339202962314689,-3012208449031.724,10030035335.06233,3022238484366.786,10030035335.06233,3022238484366.786,99.85977394448291,74.70259151484159,10188973.7333095,7622113.737448041
1639,-47.65683154296875,8.75,-43.0959596486417,101998.0584759348,101998.0584759272,0.03939285467770847,-3038397927006.349,10030038372.38627,3048427965378.735,10030038372.38627,3048427965378.735,99.89214106839817,74.72543167996034,10188786.82394235,7621831.802636379
1640,-47.6069291015625,8.75,-43.60504044682825,102032.3686569722,102032.368656962,0.04553551482681807,-3012208419963.942,10030035335.0841,3022238455299.025,10030035335.0841,3022238455299.025,99.86036415932232,74.70300765175344,10188970.59534957,7622108.970818604
1641,-47.55702666015625,17.5,-44.11438470711798,102067.1596091337,102067.1596090979,0.08549540536176715,-3000180701351.501,10030032658.29162,3010210734009.792,10030032658.29162,3010210734009.792,99.82798511119753,74.68016935139882,10189155.9755246,7622389.756793956
1642,-47.50712421875,26.25,-44.62386956421616,102101.7588514496,102101.7588514392,0.0461530623306319,-2994672606324.714,10030030304.73186,3004702636629.446,10030030304.73186,3004702636629.446,99.79594585450045,74.65757493570196,10189338.89434237,7622667.343807832
1643,-47.45722177734375,35.0,-45.13349039127168,102136.195608839,102136.195608838,0.0141949277041531,-2992156642568.469,10030028237.52813,3002186670805.997,10030028237.52813,3002186670805.997,99.76406570842236,74.63509417914248,10189520.55396767,7622943.264051745
1644,-47.4073193359375,43.75000000000001,-45.64326325055256,102170.5464745246,102170.5464745246,0.001110801617251334,-2991010046272.068,10030026422.47103,3001040072694.54,10030026422.47103,3001040072694.54,99.73228369756951,74.6126827923382,10189701.49459658,7623218.206360755
1645,-47.35741689453125,52.5,-46.1532042402035,102204.8847849782,102204.8847849776,0.01076709319430892,-2990488560459.824,10030024828.72976,3000518585288.554,10030024828.72976,3000518585288.554,99.7005279763284,74.59028949341945,10189882.20298851,7623492.846981979
1646,-47.30751445312499,61.25,-46.66333702014403,102239.3134265108,102239.3134263629,0.1739089864215156,-2990251779144.11,10030023428.91536,3000281802573.026,10030023428.91536,3000281802573.026,99.66866820454281,74.56782212356589,10190063.40786859,7623768.266125337
1647,-47.30751445312499,70.0,-46.66362065640786,102239.8707600359,102239.8707596422,0.2837276648524104,-2990251779593.046,10030023428.88415,3000281803021.93,10030023428.88415,3000281803021.93,99.67367870831872,74.57135575297156,10190065.28301792,7623771.155508057
1648,-47.25761201171874,70.0,-47.17390821657389,102274.1943422137,102274.1943418112,0.2869057406207905,-2990144396828.35,10030022198.83903,3000174419027.189,10030022198.83903,3000174419027.189,99.64198709503953,74.54900627623631,10190245.56600058,7624045.190511268
1649,-47.25761201171874,61.25,-47.17362181177132,102273.6425349359,102273.6425347848,0.175766362713289,-2990144396637.369,10030022198.86713,3000174418836.236,10030022198.86713,3000174418836.236,99.63697743651277,74.54547310369625,10190243.7090005,7624042.329361251
1650,-47.30751445312499,52.5,-46.66331722639148,102239.2147005073,102239.2147005067,0.01107089012586502,-2990251779160.3,10030023428.91665,3000281802589.216,10030023428.91665,3000281802589.216,99.66881557583054,74.56792605959386,10190062.64711946,7623767.114939017
1651,-47.35741689453125,43.75000000000001,-46.15320488137724,102204.8769763887,102204.8769763887,0.001190164403994748,-2990488560457.915,10030024828.73005,3000518585286.645,10030024828.73005,3000518585286.645,99.70055105096515,74.59030579224876,10189882.09264917,7623492.682875345
1652,-47.4073193359375,35.0,-45.64326060311305,102170.5264409949,102170.5264409939,0.01455465086434527,-2991010046234.774,10030026422.47142,3001040072657.245,10030026422.47142,3001040072657.245,99.73231358035743,74.61270387321667,10189701.34009864,7623217.97295949
1653,-47.45722177734375,26.25,-45.13346792637898,102136.0894694943,102136.0894694834,0.04722552456159805,-2992156642367.276,10030028237.52902,3002186670604.805,10030028237.52902,3002186670604.805,99.76417585121133,74.63517185046022,10189519.94347469,7622942.337617015
1654,-47.50712421875,17.5,-44.62381040428203,102101.4888431457,102101.4888431081,0.08759805285030192,-2994672605045.768,10030030304.73472,3004702635350.502,10030030304.73472,3004702635350.502,99.79620100939773,74.65775483771867,10189337.44954201,7622665.147802408
1655,-47.55702666015625,8.75,-44.11429250840938,102066.6922977844,102066.6922977713,0.05163395817545223,-3000180687806.557,10030032658.31128,3010210720464.868,10030032658.31128,3010210720464.868,99.82857260114615,74.68058355422816,10189152.8519429,7622385.007832017
1656,-47.50712421875,8.75,-44.62371587328993,102101.0214201734,102101.0214201571,0.05768851607088356,-2994672598757.527,10030030304.75243,3004702629062.28,10030030304.75243,3004702629062.28,99.79678576436457,74.65816711542377,10189334.33911368,7622660.416891744
1657,-47.45722177734375,17.5,-45.13340742002777,102135.819858216,102135.8198581766,0.0896998780315166,-2992156641772.018,10030028237.53155,3002186670009.55,10030028237.53155,3002186670009.55,99.76443063179562,74.63535149655478,10189518.50104861,7622940.14525542
1658,-47.4073193359375,26.25,-45.64323760826964,102170.4201859293,102170.4201859179,0.04829718505098771,-2991010046141.366,10030026422.47219,3001040072563.838,10030026422.47219,3001040072563.838,99.73242371613021,74.61278154300483,10189700.72958386,7623217.046506945
1659,-47.35741689453125,35.0,-46.15320213311073,102204.8566005448,102204.8566005437,0.01491568012545096,-2990488560440.648,10030024828.73038,3000518585269.379,10030024828.73038,3000518585269.379,99.70058121100449,74.59032706967716,10189881.93652906,7623492.447030689
1660,-47.30751445312499,43.75000000000001,-46.66331782750286,102239.2064532034,102239.2064532034,0.00127175463202085,-2990251779159.382,10030023428.91689,3000281802588.299,10030023428.91689,3000281802588.299,99.6688390177044,74.56794261834246,10190062.53462803,7623766.947600198
1661,-47.25761201171874,52.5,-47.17360152440028,102273.5434288064,102273.5434288058,0.01137702473999657,-2990144396644.825,10030022198.86826,3000174418843.693,10030022198.86826,3000174418843.693,99.63712417001771,74.54557659417821,10190242.95058176,7624041.181717334
1662,-47.2077095703125,61.25,-47.68407791091387,102307.9703721097,102307.9703719556,0.1776091974697385,-2990095717680.634,10030021117.30817,3000125738797.942,10030021117.30817,3000125738797.942,99.60530782162142,74.52313810718027,10190423.87655722,7624316.196361481
1663,-47.2077095703125,70.0,-47.68436705681087,102308.5167064217,102308.5167060105,0.2900523801811881,-2990095717760.035,10030021117.28289,3000125738877.318,10030021117.28289,3000125738877.318,99.61031658972354,74.52667079697379,10190425.71499535,7624319.029161678
1664,-47.15780712890625,70.0,-48.19499717092979,102342.8378204279,102342.837820008,0.2931678588397446,-2990073628178.146,10030020165.43671,3000103648343.583,10030020165.43671,3000103648343.583,99.57866726516026,74.50434933828417,10190605.73363086,7624592.674029749
1665,-47.15780712890625,61.25,-48.19470531111814,102342.2969063308,102342.2969061735,0.1794376057596203,-2990073628146.315,10030020165.4594,3000103648311.774,10030020165.4594,3000103648311.774,99.57365941987503,74.50081715139808,10190603.91383848,7624589.869477361
1666,-47.2077095703125,52.5,-47.6840571280586,102307.870898325,102307.8708983243,0.01168545161449266,-2990095717684.07,10030021117.30913,3000125738801.379,10030021117.30913,3000125738801.379,99.60545391800675,74.52324115261197,10190423.12047746,7624315.05228213
1667,-47.25761201171874,43.75000000000001,-47.17360208326859,102273.5347462278,102273.5347462278,0.001355555486883687,-2990144396644.368,10030022198.86845,3000174418843.237,10030022198.86845,3000174418843.237,99.6371479742364,74.54559340941441,10190242.83596488,7624041.011186223
1668,-47.30751445312499,35.0,-46.66331497670725,102239.1857375025,102239.1857375014,0.01527800120683791,-2990251779151.419,10030023428.91716,3000281802580.337,10030023428.91716,3000281802580.337,99.66886945220554,74.56796409036801,10190062.3769018,7623766.709336187
1669,-47.35741689453125,26.25,-46.1531786077455,102204.7502323089,102204.750232297,0.04936803343994906,-2990488560397.46,10030024828.73105,3000518585226.191,10030024828.73105,3000518585226.191,99.70069133762911,74.59040473643101,10189881.32600512,7623491.520579492
1670,-47.4073193359375,17.5,-45.64317575748527,102170.1509727545,102170.1509727133,0.09180078818790174,-2991010045865.316,10030026422.47442,3001040072287.791,10030026422.47442,3001040072287.791,99.7326781169422,74.61296092930297,10189699.28955562,7623214.857824968
1671,-47.45722177734375,8.75,-45.13331055627381,102135.3523551098,102135.35235509,0.06369951811528451,-2992156638863.067,10030028237.54747,3002186667100.615,10030028237.54747,3002186667100.615,99.7650126504601,74.6357618556655,10189515.40320188,7622935.432584284
1672,-47.4073193359375,8.75,-45.64307656064699,102169.683420502,102169.6834204782,0.06966729166351895,-2991010044524.465,10030026422.48867,3001040070946.954,10030026422.48867,3001040070946.954,99.73325740221877,74.61336937523656,10189696.20403112,7623210.163489044
1673,-47.35741689453125,17.5,-46.15311541451735,102204.4814183458,102204.4814183027,0.09390069194560415,-2990488560269.956,10030024828.73301,3000518585098.688,10030024828.73301,3000518585098.688,99.7009453532914,74.59058385910849,10189879.88839829,7623489.335612326
1674,-47.30751445312499,26.25,-46.66329092026179,102239.0792586389,102239.0792586265,0.05043805930921352,-2990251779131.558,10030023428.91773,3000281802560.476,10030023428.91773,3000281802560.476,99.66897956755717,74.56804175258537,10190061.76638122,7623765.782905212
1675,-47.25761201171874,35.0,-47.17359912825403,102273.5136931246,102273.5136931234,0.0156415998619859,-2990144396640.711,10030022198.86867,3000174418839.581,10030022198.86867,3000174418839.581,99.6371786804159,74.54561507408987,10190242.67664821,7624040.770526728
1676,-47.2077095703125,43.75000000000001,-47.68405764252029,102307.8617839081,102307.8617839081,0.001441550168600234,-2990095717683.825,10030021117.30929,3000125738801.135,10030021117.30929,3000125738801.135,99.60547807971469,74.52325822092975,10190423.00376123,7624314.878598178
1677,-47.15780712890625,52.5,-48.19468403097466,102342.1970771757,102342.197077175,0.01199612586417267,-2990073628147.896,10030020165.46021,3000103648313.357,10030020165.46021,3000103648313.357,99.5738048798725,74.5009197522859,10190603.16010865,7624588.728983225
1678,-47.1079046875,61.25,-48.70550400583365,102376.6221238969,102376.6221237365,0.1812517016829189,-2990063566148.542,10030019326.66932,3000093585475.212,10030019326.66932,3000093585475.212,99.54203224628053,74.47851024038225,10190783.82241647,7624863.350267785
1679,-47.1079046875,70.0,-48.7057985526421,102377.1576700068,102377.1576695782,0.2962524643387769,-2990063566160.146,10030019326.64901,3000093585486.794,10030019326.64901,3000093585486.794,99.5470391423034,74.48204190552035,10190785.62362779,7624866.126771899
1680,-47.05800224609375,70.0,-49.21677119561669,102411.476249134,102411.4762486966,0.299306488350022,-2990058936917.186,10030018586.27067,3000088955503.457,10030018586.27067,3000088955503.457,99.51543221856365,74.4597484438351,10190965.38584018,7625139.380205456
1681,-47.05800224609375,61.25,-49.21647398846992,102410.9460193062,102410.9460191426,0.1830515983608149,-2990058936914.109,10030018586.28881,3000088955500.398,10030018586.28881,3000088955500.398,99.51042629540368,74.45621728967315,10190963.60307921,7625136.631496363
1682,-47.1079046875,52.5,-48.70548222665883,102376.5219514778,102376.5219514771,0.01230900312908053,-2990063566149.264,10030019326.67001,3000093585475.934,10030019326.67001,3000093585475.934,99.54217707067149,74.47861239724998,10190783.07104858,7624862.213378505
1683,-47.15780712890625,43.75000000000001,-48.19468449888331,102342.1875343538,102342.1875343538,0.001529721896124771,-2990073628147.75,10030020165.46033,3000103648313.211,10030020165.46033,3000103648313.211,99.57382939425602,74.50093707030867,10190603.04131916,7624588.55218568
1684,-47.2077095703125,35.0,-47.68405458160917,102307.8403958545,102307.8403958533,0.01600646187828658,-2990095717682.155,10030021117.30946,3000125738799.464,10030021117.30946,3000125738799.464,99.60550905479843,74.52328007631364,10190422.84286985,7624314.635567014
1685,-47.25761201171874,26.25,-47.17357454018261,102273.4071061659,102273.4071061529,0.0515072521716586,-2990144396631.652,10030022198.86915,3000174418830.521,10030022198.86915,3000174418830.521,99.6372887823732,74.54569273027248,10190242.06614334,7624039.844134908
1686,-47.30751445312499,17.5,-46.66322638658485,102238.8108450279,102238.8108449828,0.09599949924795834,-2990251779072.958,10030023428.91942,3000281802501.877,10030023428.91942,3000281802501.877,99.66923319276049,74.56822060786712,10190060.33121885,7623763.601687767
1687,-47.35741689453125,8.75,-46.15301388442567,102204.0138474396,102204.0138474117,0.07559216158964681,-2990488559654.353,10030024828.74572,3000518584483.098,10030024828.74572,3000518584483.098,99.70152191010375,74.59099039679137,10189876.81508172,7623484.659663498
1688,-47.30751445312499,8.75,-46.66312252322165,102238.3432854702,102238.3432854377,0.08147445019044748,-2990251778791.732,10030023428.93074,3000281802220.664,10030023428.93074,3000281802220.664,99.66980702700295,74.56862524202714,10190057.27006315,7623758.944157205
1689,-47.25761201171874,17.5,-47.17350866805764,102273.1390940774,102273.1390940304,0.09809712134893993,-2990144396604.912,10030022198.87061,3000174418803.783,10030022198.87061,3000174418803.783,99.63754201188267,74.54587131443448,10190240.63344851,7624037.666701883
1690,-47.2077095703125,26.25,-47.68402946137866,102307.7337033255,102307.733703312,0.05257560148307585,-2990095717678.079,10030021117.30985,3000125738795.389,10030021117.30985,3000125738795.389,99.60561914124969,74.52335772496865,10190422.23239323,7624313.70923327
1691,-47.15780712890625,35.0,-48.19468133041027,102342.1658137969,102342.1658137956,0.01637257307892232,-2990073628146.988,10030020165.46047,3000103648312.448,10030020165.46047,3000103648312.448,99.57386063548115,74.50095911446651,10190602.87886882,7624588.306806584
1692,-47.1079046875,43.75000000000001,-48.70548264588516,102376.5119836774,102376.5119836774,0.001620053919433261,-2990063566149.161,10030019326.67009,3000093585475.83,10030019326.67009,3000093585475.83,99.54220193295782,74.4786299616274,10190782.95021178,7624862.033506242
1693,-47.05800224609375,52.5,-49.21645170858062,102410.8455155465,102410.8455155457,0.01262403958342017,-2990058936914.427,10030018586.28937,3000088955500.716,10030018586.28937,3000088955500.716,99.5105704850084,74.45631900303931,10190962.85408548,7625135.498229827
1694,-47.0080998046875,61.25,-49.72761525242174,102445.2685899471,102445.2685897804,0.1848374079659517,-2990056751935.595,10030017932.02967,3000086769867.625,10030017932.02967,3000086769867.625,99.4788415533281,74.4339399171867,10191143.25625345,7625409.880236756
1695,-47.0080998046875,70.0,-49.72791509350503,102445.7935546837,102445.7935542376,0.3023302247464374,-2990056751935.172,10030017932.01351,3000086769867.186,10030017932.01351,3000086769867.186,99.48384648118414,74.43746997364158,10191145.02072426,7625412.601192666
1696,-46.95819736328125,70.0,-50.23923023994456,102480.1096021012,102480.1096016464,0.3053239235481331,-2990055729554.67,10030017364.72688,3000085746919.397,10030017364.72688,3000085746919.397,99.45228190275097,74.41518469668318,10191324.52864404,7625682.270552408
1697,-46.95819736328125,61.25,-50.23892779107233,102479.5898518075,102479.5898516376,0.1866092416458176,-2990055729556.348,10030017364.74125,3000085746921.089,10030017364.74125,3000085746921.089,99.44727798639613,74.41164367987462,10191322.78229117,7625679.572463566
1698,-47.0080998046875,52.5,-49.72759247019383,102445.1677665931,102445.1677665923,0.01294119192320172,-2990056751935.72,10030017932.03012,3000086769867.751,10030017932.03012,3000086769867.751,99.47898510900075,74.43404118810079,10191142.50964592,7625408.750629046
1699,-47.05800224609375,43.75000000000001,-49.21645207701241,102410.8351261906,102410.8351261906,0.00171252951043457,-2990058936914.34,10030018586.28942,3000088955500.629,10030018586.28942,3000088955500.629,99.51059569046362,74.45633681046635,10190962.73122694,7625135.315322839
1700,-47.1079046875,35.0,-48.705479368197,102376.4899330608,102376.4899330594,0.01673991932119225,-2990063566148.812,10030019326.67019,3000093585475.482,10030019326.67019,3000093585475.482,99.54223343756931,74.47865219263088,10190782.78621802,7624861.785802815
1701,-47.15780712890625,26.25,-48.19465567750012,102342.0590182142,102342.0590182002,0.05364309663810831,-2990073628145.204,10030020165.46078,3000103648310.665,10030020165.46078,3000103648310.665,99.57397070431637,74.50103675410215,10190602.26843276,7624587.38054965
1702,-47.2077095703125,17.5,-47.68396225281235,102307.4660939578,102307.4660939087,0.1001934708019228,-2990095717666.021,10030021117.31109,3000125738783.332,10030021117.31109,3000125738783.332,99.60587196989651,74.52353603433149,10190420.80218866,7624311.535618762
1703,-47.25761201171874,8.75,-47.17340247155329,102272.6715753861,102272.6715753488,0.0873144771623696,-2990144396477.368,10030022198.88062,3000174418676.249,10030022198.88062,3000174418676.249,99.63811312993035,74.54627404973034,10190237.5844368,7624033.027610045
1704,-47.2077095703125,8.75,-47.68385372344333,102306.9986451739,102306.9986451315,0.09311255959704565,-2990095717608.866,10030021117.31992,3000125738726.186,10030021117.31992,3000125738726.186,99.60644037837753,74.52393687541675,10190417.7653174,7624306.914980716
1705,-47.15780712890625,17.5,-48.19458713450518,102341.7918127948,102341.7918127437,0.1022884614358453,-2990073628139.884,10030020165.46183,3000103648305.346,10030020165.46183,3000103648305.346,99.57422312700075,74.50121478503571,10190600.84074098,7624585.210787544
1706,-47.1079046875,26.25,-48.70545318209922,102376.3830369333,102376.3830369187,0.05470972697417063,-2990063566148.073,10030019326.67043,3000093585474.743,10030019326.67043,3000093585474.743,99.5423434866867,74.47872982176084,10190782.17583497,7624860.859641474
1707,-47.05800224609375,35.0,-49.21644868846816,102410.8127479543,102410.8127479528,0.01710848649359729,-2990058936914.181,10030018586.28948,3000088955500.47,10030018586.28948,3000088955500.47,99.5106274557165,74.4563592263973,10190962.56570542,7625135.065319078
1708,-47.0080998046875,43.75000000000001,-49.72759278573594,102445.1569591007,102445.1569591007,0.001807131960926759,-2990056751935.634,10030017932.03013,3000086769867.664,10030017932.03013,3000086769867.664,99.47901065292949,74.43405923496144,10191142.38479115,7625408.564698673
1709,-46.95819736328125,52.5,-50.2389045049399,102479.488720424,102479.4887204231,0.01326041736560218,-2990055729556.379,10030017364.74161,3000085746921.121,10030017364.74161,3000085746921.121,99.44742090901543,74.41174449872071,10191322.03808178,7625678.446160159
1710,-46.908294921875,61.25,-50.75041159797627,102531.0698368368,102531.0698365632,0.23688278546877,-2990055275127.446,10030016869.62778,3000085291997.074,10030016869.62778,3000085291997.074,99.41575736433113,74.38940544367553,10191589.37029485,7626089.759893076
1711,-46.908294921875,70.0,-50.75071662874116,102531.5806651521,102531.580664749,0.2874870021327417,-2990055275125.543,10030016869.61501,3000085291995.159,10030016869.61501,3000085291995.159,99.4218152191573,74.39366701909442,10191591.1808218,7626092.551012576
1712,-46.80849003906249,70.0,-51.77420310408691,102583.0468908305,102583.0468906441,0.1955713526724809,-2990054731027.692,10030016009.51511,3000084747037.207,10030016009.51511,3000084747037.207,99.36294721301616,74.3521804714492,10191860.35983039,7626499.674102594
1713,-46.80849003906249,61.25,-51.77389298645669,102582.5440717633,102582.544071583,0.1922929044710988,-2990054731029.438,10030016009.525,3000084747038.963,10030016009.525,3000084747038.963,99.35270511115917,74.34493947767592,10191858.66697122,7626497.058862322
1714,-46.908294921875,52.5,-50.75038780643063,102530.9678155288,102530.9678155203,0.04169635769993368,-2990055275127.428,10030016869.62804,3000085291997.056,10030016869.62804,3000085291997.056,99.41587380024352,74.3894876324882,10191588.52243796,7626088.474715286
1715,-46.95819736328125,43.75000000000001,-50.23890476551426,102479.4774982051,102479.4774982051,0.001903844594964773,-2990055729556.292,10030017364.74159,3000085746921.033,10030017364.74159,3000085746921.033,99.44744678676678,74.41176278854827,10191321.91125608,7625678.257817623
1716,-47.0080998046875,35.0,-49.72758928470678,102445.1342556818,102445.1342556803,0.0174782605156725,-2990056751935.561,10030017932.03017,3000086769867.592,10030017932.03017,3000086769867.592,99.47904267608756,74.4340818338264,10191142.21775744,7625408.312410335
1717,-47.05800224609375,26.25,-49.21642196868723,102410.7057537833,102410.7057537681,0.05577548177583263,-2990058936913.91,10030018586.28967,3000088955500.2,10030018586.28967,3000088955500.2,99.5107374830176,74.45643684354084,10190961.95538765,7625134.139272312
1718,-47.1079046875,17.5,-48.70538330669456,102376.1162367151,102376.1162366619,0.1043820083478289,-2990063566145.827,10030019326.6713,3000093585472.499,10030019326.6713,3000093585472.499,99.54259549837398,74.47890757068086,10190780.75067817,7624858.693765282
1719,-47.15780712890625,8.75,-48.19447627269173,102341.3244624875,102341.3244624397,0.09886901199631132,-2990073628114.83,10030020165.46956,3000103648280.3,10030020165.46956,3000103648280.3,99.57478883269343,74.50161373658408,10190597.81601232,7624580.608614988
1720,-47.1079046875,8.75,-48.70527011299831,102375.6490129895,102375.6490129361,0.1045841462796342,-2990063566135.333,10030019326.67804,3000093585462.011,10030019326.67804,3000093585462.011,99.54315850815595,74.47930463739834,10190777.73809628,7624854.110067646
1721,-47.05800224609375,17.5,-49.21635076289809,102410.4393600446,102410.4393599892,0.1064740278867788,-2990058936913.06,10030018586.29037,3000088955499.351,10030018586.29037,3000088955499.351,99.51098907874129,74.45661430690969,10190960.53278785,7625131.977315023
1722,-47.0080998046875,26.25,-49.72756203075966,102445.0271659575,102445.0271659417,0.05684035028792979,-2990056751935.501,10030017932.03029,3000086769867.532,10030017932.03029,3000086769867.532,99.47915267948238,74.43415943744058,10191141.60751719,7625407.386490121
1723,-46.95819736328125,35.0,-50.23890115038351,102479.4544720361,102479.4544720346,0.01784922735256554,-2990055729556.252,10030017364.7416,3000085746920.994,10030017364.7416,3000085746920.994,99.44747906510466,74.41178557009263,10191321.74272555,7625678.003433688
1724,-46.908294921875,43.75000000000001,-50.75038800997613,102530.9559272098,102530.955927206,0.02782374345367321,-2990055275127.339,10030016869.62799,3000085291996.967,10030016869.62799,3000085291996.967,99.41589602616284,74.38950333566142,10191588.37586528,7626088.25599521
1725,-46.80849003906249,52.5,-51.77386817973341,102582.4420788029,102582.4420788019,0.01433340553418204,-2990054731029.356,10030016009.52509,3000084747038.881,10030016009.52509,3000084747038.881,99.35284570786257,74.34503866434898,10191857.9327125,7626495.946517755
1726,-46.70868515625,61.25,-52.7980593557041,102685.4897772581,102685.4897767474,0.3238778626832878,-2990054502081.115,10030015382.19465,3000084517463.311,10030015382.19465,3000084517463.311,99.28981781244602,74.30055471515197,10192394.76982075,7627314.01395911
1727,-46.70868515625,70.0,-52.79837445960187,102685.9710539588,102685.9710538915,0.1175870893167107,-2990054502079.745,10030015382.18698,3000084517461.932,10030015382.18698,3000084517461.932,99.3021538370873,74.30924708873576,10192396.49448475,7627316.675794632
1728,-46.50907539062499,70.0,-54.84877157917283,102788.8706085605,102788.8706082344,-0.2589313655120957,-2990054225043.469,10030014484.73449,3000084239528.204,10030014484.73449,3000084239528.204,99.18485410215756,74.22652103823224,10192932.24856144,7628129.202089055
