event_id,primary_charge_fC,preirradiation_reference_charge_fC,acceptor_sqrt_no_trapping_charge_fC,acceptor_direct_no_trapping_charge_fC,hybrid_sqrt_nominal_trapping_charge_fC,hybrid_direct_nominal_trapping_charge_fC,hybrid_direct_strong_trapping_charge_fC
70,0.5511204582260538,5.371553638751063,3.660380453158056,2.6608111634782587,2.3136501353204664,1.6999142133482932,1.4438119721589957
71,0.4819416820769942,4.731140941439829,3.2226033555775655,2.341435688590449,2.0318422402223315,1.4908049593572514,1.2647669409266462
72,0.5129168380495074,4.857756927566992,3.316007499609798,2.4152661467689795,2.093851157570871,1.5407956260364257,1.3078008021244591
73,0.6078185210013994,5.818508496921276,3.969245482090186,2.8889078648523117,2.4905360809993793,1.8272083753722546,1.5487703729405113
74,0.5622529173337366,5.50489019768319,3.7502324567184426,2.725286313182454,2.363451769409246,1.734134449427483,1.473538416973467
75,0.4483923757646188,4.297990832241881,2.9317515735844655,2.133601846552934,1.8477697796150623,1.3577055452847764,1.15119064843821
76,0.5067234968907508,4.901377921866933,3.341507443360813,2.4302833382605304,2.109977099628603,1.5504851544089042,1.31749599603968
77,0.48493574560217784,4.755200539704424,3.2392082994998206,2.3536803614840345,2.047040111020024,1.503325622104094,1.276638044868549
78,2.199471979969209,21.53947510727506,14.673624978713958,10.663105606461295,9.275191581850462,6.812731170072191,5.787457455589252
79,1.1232983536388774,10.985401780491738,7.484366792177436,5.439298292196264,4.731962783366707,3.4762899502039573,2.9533579428910492
80,0.8421423080036674,8.31102724785251,5.659270683887837,4.110365653942274,3.5482604755520932,2.5972322007305166,2.1961971151786175
81,0.5566658433259245,5.397115045598798,3.678956744266423,2.675278948916393,2.3303500604208676,1.7140915144629436,1.4589632715711014
82,0.602246639352248,5.887488530778887,4.011243598849964,2.9152655614070264,2.535600356038573,1.8626694265474097,1.5838017234983122
83,0.5450656438024393,5.270962202614449,3.593523443543365,2.61361870482993,2.2665706002120367,1.6649087200310524,1.4147462083649127
84,0.5706548496583732,5.56831488575719,3.7941999040511534,2.757870815648349,2.3872307841254043,1.7509243319436565,1.4853920864427272
85,0.5520740972954754,5.4393815599817605,3.704224349018099,2.6907020518382403,2.3346909713543624,1.7123878975579956,1.4546579818919407
86,1.0037012729306456,9.8765696748287,6.7264561722953236,4.886432352480845,4.2522692417835755,3.122493920369295,2.652770631117249
87,0.7561707672968101,7.456243787796983,5.077471882353305,3.6880128569183857,3.2161264126418714,2.362998044133494,2.009888833209117
88,1.0355676564076015,10.216058956096555,6.956623255718794,5.052767994723749,4.39988905763671,3.2309212074419906,2.7474392860209265
89,0.4741000961423184,4.083136815769797,2.804249623976217,2.0566681381748664,1.7640751049438592,1.3050597897063443,1.1062023134718757
90,0.4920830633026059,4.817312989469574,3.2818410656912813,2.384926680991622,2.0748275135793746,1.524121741972981,1.2952056377310746
91,0.3973467912281449,3.8522719008708832,2.6259183588099533,1.909532406598165,1.6547323439323463,1.2148710982623085,1.0316565478816746
92,0.77840095176293,7.6376961911645385,5.202547378618327,3.780122963343942,3.3030578932091896,2.429688763776933,2.068771827985809
93,0.7678768335333604,7.572528921459681,5.1566246484075595,3.7454769270517065,3.270519567555494,2.404074332747702,2.0449596542126023
94,0.562110812521516,5.527004188613362,3.76434771186754,2.7347520552055333,2.371498398015273,1.7393262752782168,1.4757102812988312
95,0.5539455923118929,5.256921128642539,3.588042134449108,2.613038459733312,2.263808085907148,1.6651554604027843,1.4130507703546111
96,0.4634866991530386,4.467642040367679,3.0464443941359085,2.216212744277191,1.9146643899348734,1.4049018426202793,1.1915866489009308
97,0.6193308857282452,6.089380816026438,4.147372690783549,3.0130184030578664,2.567195926659245,1.8707019650118684,1.5780336027430053
98,2.1748682400908153,21.222504123611003,14.46076062637283,10.510979707325394,9.135093883711328,6.709926905690606,5.700646152173957
99,0.5761656287278427,5.616752957582467,3.827421294730217,2.7821984493644143,2.424127317264004,1.7823600948189247,1.5151749059164275
100,0.7409075011001729,7.311975787223895,4.978978465751236,3.616263142354738,3.1323207621114313,2.295613037143151,1.9444251415347749
101,1.2549236784311792,12.199039600031336,8.31420468950196,6.0448721653826505,5.261373396822032,3.8680023664706558,3.2880845359447717
102,0.6975691355403568,6.598721966394267,4.5047500743727245,3.281375911352118,2.84297349836889,2.0918212996102086,1.7761800497562248
103,0.9805153263134627,9.456524588211058,6.448105240899555,4.690660150499311,4.081847932569413,3.002775982217098,2.5535805580709336
104,0.4975363671207388,4.875427081876195,3.3212397522270485,2.4133980998807436,2.0897275818991123,1.532312463661924,1.3008176049907287
105,0.5690889165380401,5.550767428827832,3.7823388332722025,2.749327796896081,2.38335223122691,1.7490830640101642,1.4850010159848277
106,0.5043833421086165,4.93824437101986,3.3642045336193336,2.444762501027164,2.123453156033807,1.5589154002297712,1.323334952356321
107,0.6684903263241897,6.288632451241518,4.294531633006473,3.129468361760216,2.711134651980607,1.99578536225777,1.6935383179305867
108,0.47936490488037625,4.690745409868202,3.1956976437976676,2.3223947162614746,2.0162336412677853,1.4800253132654413,1.2568448545290085
109,0.8729715509387919,7.3157094342796425,5.033663611484824,3.6994484900284386,3.1655403880116952,2.3463317982910894,1.9881317987165115
110,0.8256196406895187,7.9304907385195085,5.408871801366658,3.9357713023513377,3.421655013318893,2.5171707497124083,2.140914086398609
111,0.44196850942111354,4.331545991239186,2.950710587005289,2.1441292136654195,1.8587348425525418,1.3634935737962535,1.1572675167207802
112,0.44408772063812363,4.3156233724531265,2.9413477058588726,2.1385616408296713,1.8578603968912983,1.3649494491416196,1.1588340188375241
113,1.2789070094377544,12.49853738120227,8.51559460562336,6.189028500228952,5.36843085446946,3.939918385949184,3.342484109193622
114,0.5462647344055276,5.2767244750101865,3.597691745275606,2.616849704445708,2.272235811410622,1.6699984268569867,1.4177560307242763
115,0.7816845731547097,7.667754636786779,5.2231113577332575,3.7951381624145957,3.3096695301225703,2.4328934480868596,2.0700478252550343
116,0.5732860045100946,5.610126398675676,3.8220377280681843,2.777560914514426,2.408167756593964,1.7668585980688656,1.5000700969997975
117,0.5591005616278141,5.494455981610048,3.7422981960658386,2.7188322218580003,2.3555967847867847,1.7271882889924512,1.4653068805407141
118,0.7579149585698595,6.94899744805657,4.753112095492155,3.469969428318217,2.997454696566098,2.209604613526988,1.8758350569957638
119,0.5518723011563834,5.313787076328543,3.623661691092868,2.636322879292102,2.2798337605831414,1.6736073558346956,1.4190899147445992
120,0.7318117730629212,7.052748937340524,4.809260319823139,3.4986633510462823,3.0217366128833127,2.217029578224872,1.8793480209274995
121,0.5057188165023541,4.976845805749129,3.389472189846584,2.4622655233407613,2.140391806086249,1.5710865619064847,1.333299793674593
122,0.5598990719438092,5.52563556455539,3.7625947908156623,2.7327945582932465,2.3829773979912185,1.7506796654867982,1.4880979548136644
123,0.4966492280667857,4.7723415627773855,3.2548301788711504,2.3683195384097777,2.0567569302033237,1.5124390616997065,1.284101431868889
124,0.8238707979959575,8.029520106012944,5.471639439689955,3.9774707810752865,3.457484646710401,2.540064525027368,2.158877275559044
125,0.45546906142041815,4.390841902691518,2.9940536342707085,2.1780824729143573,1.879599547090701,1.3785929454136816,1.169638724022838
126,1.2223341056934147,12.01152977382729,8.181137637416803,5.9437370722965985,5.204680630530489,3.830915837338312,3.266217211814377
127,0.4523415206053847,4.276658556541941,2.9196465635260016,2.126827545178767,1.8485869151944734,1.3617957377011076,1.157190229711041
128,0.5200457947979663,5.015627903184175,3.419994716413028,2.487864985987148,2.1524217383076385,1.5800937311944343,1.3412331876164072
129,0.5739740957738309,5.656529249163169,3.8520465147784804,2.7980319761573638,2.436396654392348,1.7892313286761623,1.5200861146145295
130,1.0548765632443884,10.264077854635422,6.9950421067631545,5.085440327431167,4.416450545048433,3.243954329965921,2.753363203232941
131,0.976089148133567,9.400236838660733,6.410285423237147,4.663614300169962,4.038234717702529,2.9657779874253767,2.5143089480352803
132,0.5622643874604555,5.416702810486299,3.6937233969058374,2.6871958167053163,2.3338164280646474,1.7158081130453808,1.4574144548405896
133,0.6014075955758202,5.725370948936897,3.907020358113183,2.8447109656567116,2.4625979762086776,1.8103396071501265,1.5364960086927422
134,0.9912982392243623,9.650558586672734,6.576718661187216,4.781144446722888,4.146113281599732,3.0436300344526206,2.5813901090825535
135,0.561059269893402,5.509910999247399,3.7529772224466216,2.7267179292722905,2.3750848335071004,1.7449612392162068,1.483413079493511
136,0.7758737422023287,7.657091024926491,5.2139753910078435,3.786940437052356,3.270786024290643,2.3945860221745305,2.0277865442851497
137,0.5979677072777113,5.807543825030616,3.9583184385003456,2.8780865464823315,2.501149379377145,1.8378865891072151,1.5614557136781577
138,0.4744061201301769,4.619011040461271,3.1477681871719674,2.2883468328270937,1.9885927751963681,1.460907738599406,1.2398470925237852
139,0.5707252822702408,5.612480008221079,3.822532554018144,2.7769966066266676,2.409396166125649,1.767436699019098,1.4991021487213387
140,0.5050494315297916,4.698866440509347,3.211072092003538,2.341767790995522,2.0283528570182843,1.4945996871795089,1.2691432503783961
141,0.5955837826267724,5.47796301156989,3.746173826061198,2.734240510289541,2.3562209039977753,1.7348934653878836,1.4727239781381207
142,0.5396962676547048,5.189128799630627,3.538956342887642,2.574950437952772,2.2275287574459046,1.6356287669705873,1.3883198154740262
143,0.6198758128437131,6.019640004956573,4.102905100754989,2.983237346952125,2.5914555717839844,1.9039791470040663,1.6171615024503012
144,1.0353448085914603,10.067429730555153,6.861296505257383,4.98843155050535,4.344249566792103,3.1943097759874512,2.7175067296261632
145,0.7369695104117929,7.2162630485835075,4.916083325213334,3.5724824934006763,3.087196962805062,2.2622255434932397,1.9177485258667641
146,0.5898098933823668,5.816472950544411,3.9608106768400035,2.876905532276135,2.492888409447136,1.8273702403312087,1.552394611158754
147,0.5431966609624452,5.265892341765733,3.589533638641738,2.610273090970411,2.268307402254973,1.667041055643362,1.4160527342447626
148,0.7952213530976404,7.790232359805101,5.3069590716921695,3.856410215147132,3.3425742722286933,2.451936725582494,2.0777597638331065
149,0.8092862184896022,7.89092323671149,5.377048556237418,3.908589682742515,3.395102001894274,2.493467698193112,2.117232893259457
150,0.5890838524942414,5.695834069548825,3.8832162734990843,2.8243435369729606,2.4549915141881398,1.8048432531405174,1.5341994262102845
151,0.8483213007610306,8.239871588958573,5.616108403704254,4.083430591255849,3.474685460788704,2.533620704283636,2.1462608737288007
152,1.3354343329484881,13.146237065535072,8.953053254009328,6.503763248846235,5.661173449719148,4.157308460089188,3.531295908896125
153,0.513669843345767,5.065121646322579,3.4491862773814392,2.5053070069799803,2.1810740442561256,1.6015318148758948,1.3615489413522628
154,0.7322782821842175,7.147989150060282,4.87047053520215,3.5400865326062108,3.0198122159112746,2.2029559343415333,1.8660707184059517
155,0.8945449866596269,8.77690709757968,5.978558108542175,4.343979398973137,3.7682334266962125,2.7646014785768007,2.344781722263995
156,0.5480538876397858,5.316234486910519,3.6237135520796775,2.635016126293628,2.2621424093604503,1.6550818158050888,1.4027270374297267
157,0.39318925147624906,3.8525232506493716,2.624433081767701,1.9070728488459943,1.65125610086041,1.2107966463740434,1.027534563649385
158,0.6649149933339532,6.436014440083997,4.387557597375538,3.1909228859599423,2.780792924719157,2.0460587588886656,1.7399956393148734
159,0.6973349285767123,6.790774373081506,4.627732554706576,3.3642007468917456,2.9155206777015996,2.139711669592906,1.816238992497169
160,0.685009328458037,6.725398465993574,4.580951634934065,3.3283383759582166,2.8893238198696256,2.1202188050664996,1.8009849999273513
161,0.9638128072937677,9.478723844090474,6.455719189048339,4.689935456038625,4.077460938654671,2.9932690583575847,2.541071911521185
162,0.8691797380889232,8.50326934744832,5.7931662677535805,4.210108917523679,3.670492922685902,2.6984951109902044,2.2949031990384183
163,0.4522470176986415,4.4007633718414105,2.999135063409358,2.1803774969348257,1.8897003669742607,1.386982911198187,1.1769855019261948
164,0.7048633893161984,6.910754388001491,4.7075900569357785,3.4206699024203258,2.8987042116275283,2.108534749996846,1.7844804109999926
165,0.7249836937216881,7.144925349579648,4.865622719134136,3.5342620623560705,3.079216060619283,2.26176011375633,1.9226725004281071
166,0.7437838113068774,7.27503672876446,4.9564417639125455,3.6020772899668296,3.141333404743631,2.3097531055052727,1.966207836420526
167,0.6299940934375615,6.183458158456657,4.211889276660192,3.0602544100115345,2.644280329423274,1.9371760855723439,1.6464673854521892
168,0.450478126859822,4.423467517473441,3.0129854299982353,2.1890946555014423,1.899943208318181,1.3940739609177735,1.1825417715135302
169,0.6167890825437269,6.062238948771246,4.128984266427722,2.9997368038002614,2.619443894879151,1.92608552575464,1.6389468089422445
170,0.6756849370790846,6.645031265629979,4.525765347029935,3.2878693720034633,2.862699116398475,2.10263051895907,1.7873500463411145
171,0.861381335021983,8.420858907861891,5.73726416081395,4.169686900817174,3.620736212160299,2.6582431817241643,2.2593428909656788
172,0.4717951145993877,4.6295862429031,3.1535086411555997,2.2912994525383152,1.9928800101122839,1.4634832421082187,1.2436370275118258
173,0.6148260932270138,5.5757991147011845,3.81648954481353,2.7883914168220776,2.408753711643686,1.7775010721340403,1.5091156913362365
174,1.8475631280194036,18.172973255420054,12.377021278935253,8.991524385554316,7.806309271977951,5.72761289872878,4.863241764111094
175,0.6398180166540917,6.188371269320883,4.2189245229234515,3.0684410664773,2.655453844212467,1.9490565667633952,1.653538734867302
176,0.986485601227466,9.720074550146938,6.619355476723292,4.808196145221289,4.16149539902648,3.0494428839651317,2.588484258626827
177,0.7821296046856672,7.687585453288024,5.235995455042562,3.803979607867451,3.3282287292828623,2.4489704570135147,2.0859388373227
178,0.9337789646476508,9.21538214358211,6.275077626793209,4.5576302383768255,3.9676133217554557,2.9130999755132287,2.475004448508809
179,0.510655742760296,5.039639407229754,3.4316649920135904,2.492439314024385,2.1661232561562653,1.5894383346072558,1.3509125006441862
180,0.7914486187744232,7.736029492552304,5.270729537780818,3.830663206286499,3.322765239245902,2.438563967053473,2.069298056105255
181,0.6212750945943687,6.002369461531126,4.092395627908123,2.9766455213546767,2.593727001143857,1.908656013643827,1.6231109506630952
182,0.47170938191452366,4.620780949566324,3.147832571633341,2.2874432979258676,1.9931004367355445,1.4648210968053197,1.2456091158882192
183,0.8917612739196557,8.651296505168695,5.896957725099234,4.287992383001202,3.7167178553148963,2.7288125268194,2.317231142993384
184,0.43841387434109486,4.26314845044635,2.905473990613734,2.112388372186466,1.8411076196570033,1.3541527499571633,1.151375623745977
185,0.5256507506342133,5.151405654097694,3.5092212966093013,2.5499791855211558,2.217755263936214,1.628780244770056,1.3832760294837314
186,0.8223750824397843,7.9936447059424465,5.448056479272892,3.961047903658781,3.438173085464497,2.5251492563413556,2.146526393243188
187,0.5252536819239435,5.123875525437594,3.4914215937435396,2.5378404773721632,2.1986893488202166,1.6131901825387547,1.3690054413976809
188,0.41626260002532,4.108101988071619,2.797346113729145,2.0317279385704867,1.7704690791765265,1.3003792298941672,1.1051222237658676
189,0.7601153931629538,7.458673857877976,5.080586062863414,3.691493094426739,3.1814706013110006,2.328566993380654,1.9702101079206529
190,0.5161280193979162,5.060644736463005,3.4472909281878064,2.504891619891573,2.1745004658011773,1.5958669335142879,1.354333016104711
191,0.4973357676166665,4.864568571697527,3.3142034136227756,2.408585183057049,2.0941332921809708,1.5380833560087381,1.3077674533617478
192,0.5140705362935154,4.956480879240756,3.3797275233320914,2.4586250655974164,2.1385685148757765,1.5730112573847959,1.3365486797937889
193,0.6670024666917778,6.468073654241973,4.408931062942898,3.20606475381274,2.7822146916698958,2.0436543228989175,1.733860887998724
194,0.4983557425478794,4.918288734462841,3.3490288307057807,2.4324175732947437,2.103997116866011,1.541197457901874,1.3067073649674292
195,1.0224111211222118,9.201468635537797,6.301251514133622,4.6063592620030605,3.9860633074211966,2.945398823524525,2.5041182711969214
196,0.7270522015156596,7.124486396800015,4.853339580256378,3.52670489781631,3.0583458698942887,2.243791673148786,1.9062318486778986
197,0.6271414672285732,6.145257494122054,4.186281955214322,3.041992539939378,2.639231145369284,1.936637011595962,1.6444347047054377
198,0.7987882139834485,7.8496036318475095,5.346409852030434,3.884251588196043,3.3761802832352097,2.4784145561544255,2.1057968680569767
199,0.5979357222401442,5.896989795076642,4.01562449456927,2.916706368601735,2.5360027175737683,1.8612665725670883,1.581196809397195
200,2.5687644781311967,25.244735882046765,17.19428422387162,12.49187132371204,10.94512969008566,8.057846389711317,6.8705822009553135
201,0.6384216881466699,6.28656943373811,4.281304244476738,3.1100054306107356,2.7045333117624226,1.9853553963132007,1.6866503733639133
202,1.071195199011202,10.557133090725861,7.189300448248204,5.222117744286106,4.551812099384878,3.343961173681456,2.842353602985216
203,0.5491601437792804,4.62778687118947,3.1829911456020437,2.3383106955483166,2.0105928703474247,1.4919587545236703,1.2673213628580617
204,0.7461056114688442,7.363268261138066,5.013906139259513,3.641631840483999,3.1531430068816815,2.310566067471933,1.9577311986008479
205,0.6962644392735183,6.7979135156015165,4.6318834720286475,3.366623425141906,2.929725980300321,2.1528558328624676,1.8287447174326137
206,0.9995381949779489,9.855792056299025,6.711493436992418,4.874885725997635,4.247356309378062,3.119678480052797,2.651754545492972
207,0.5286688923933687,5.217433349095363,3.5527284208921377,2.5803668390087564,2.2405528214675288,1.6435224419400587,1.3956180330077934
208,0.44155047923544927,4.297389756939623,2.928657443100445,2.1291163631658696,1.8465426970181933,1.3556241714185935,1.150550379453511
209,0.7395778596010587,7.275872937846308,4.955316911188003,3.599846279147368,3.1466023083901615,2.314342827019921,1.9704760805926163
210,1.0080096455362257,9.9376155648362,6.767281073057845,4.9154640590141785,4.276778800976324,3.139762454101804,2.669424276840516
211,0.6804807760160053,6.616702290272121,4.509510882839771,3.278594242884711,2.8546102137981366,2.0988269313267556,1.7853032901515948
212,0.8655184907439049,8.523153877701345,5.804439955912951,4.2164144287776,3.4891442846878626,2.514096010421387,2.1214192524389683
213,0.5932956794005132,5.849001801074879,3.983034873019305,2.893109268929095,2.5169913582932604,1.8477766247631802,1.5712839991587222
214,0.585917236512381,5.682749109515956,3.873576157637686,2.816733665307228,2.4526979540235767,1.803796264034396,1.5333055274567233
215,0.8458405762014279,8.256658755608052,5.625894144109932,4.089162804997308,3.5435562634434183,2.600002640116382,2.206103894381131
216,1.023330122062069,9.942830307587124,6.776689507382716,4.927180269018245,4.307764027919594,3.172164656062048,2.7024296539506927
217,0.5031827030142281,4.843910089266057,3.3032797072810856,2.403271835651948,2.089503695993948,1.536898522300639,1.3055278401934571
218,0.4524031079770127,4.345144269728673,2.963556476226661,2.156448832799685,1.8718786567826557,1.376314258388096,1.1685533577300498
219,0.4711965096911685,4.650269488310987,3.1665236391880858,2.2998619639053723,1.9972871337866027,1.4651565369501656,1.2439182071896397
220,0.7804006437780232,7.616303746823474,5.189628838492813,3.7721148514194134,3.2738722226372685,2.4035180983592603,2.039995210562474
221,3.682403485838367,36.24743329025483,24.685919584373778,17.9326867937064,15.761935056362395,11.615447568376025,9.918668406736824
222,1.344109991028058,13.023320288313476,8.877725162712489,6.4560283944114465,5.627947291822934,4.14102455882457,3.5226513888108326
223,0.6678361927714145,6.5162529479434115,4.440132287726989,3.2273888190955757,2.801333292368881,2.056708343882114,1.7478118383251287
224,0.8138341482406399,7.952512179051249,5.4183177873447,3.9380057304190945,3.4198191467194246,2.510906983747326,2.132527793109983
225,0.8040442460503765,7.893413314115741,5.376571274970734,3.9064307471555217,3.4208391907023747,2.5181723497339967,2.1453339313065722
226,0.6391538599377,6.289657895513391,4.283571023003233,3.1117890989656116,2.7117998039768163,1.992325259324321,1.6945864318635846
227,0.5742221731789149,5.572838388184063,3.798513584964944,2.7620312538874763,2.40397376403096,1.7675732205916022,1.5029011047672056
228,0.4857409056312388,4.73801952985274,3.2285159289308423,2.3467541799916543,2.0261569093640017,1.4847548616293786,1.2591812010957715
229,0.9968532927531696,9.832936582262588,6.6957838915413355,4.863353816733832,4.252224141328385,3.127111381914698,2.6634586186270286
230,0.8209615280399375,7.848527354624495,5.3545053431275305,3.897488992058063,3.3988031008680686,2.5041945101022436,2.1322782557328503
231,0.513336429220868,4.9717409551816445,3.3892127042866513,2.4647600626681885,2.134992835472693,1.5673785634588733,1.3317781598385237
232,0.7353081675020063,7.204304404707069,4.907764455991666,3.5662931046402426,3.099733425753104,2.2760695086931864,1.9316665029429816
233,0.5742883912731578,5.63916592766498,3.841042612698594,2.7907234361579194,2.421548415951033,1.7766520435185296,1.5083670211338347
234,0.8221215194351386,8.097081729329199,5.514238804898215,4.005572737350424,3.492108307382369,2.565786770714626,2.183998035114051
235,1.0959097612675703,10.79095995520463,7.348920532838743,5.338385455562881,4.6839809737418365,3.4495116757222677,2.9434742705475894
236,0.4703644040647731,4.63256723473511,3.1548532971698946,2.291704564143347,1.9890235892796664,1.4590499407094948,1.2392934272368656
237,0.7546610837195199,7.405814594796495,5.044555454874168,3.665292380034363,3.1812868569435726,2.334418807007135,1.9807424751509135
238,0.6931753227926796,6.8109831269293695,4.639035881838565,3.370361667133713,2.928926964597974,2.149960516374407,1.825913227867008
239,0.6546565315621231,6.439017921336825,4.385424785029353,3.1858893746170733,2.7690109134799554,2.032495717646159,1.726400607432052
240,0.5697977327206865,5.610377037759539,3.820814580038081,2.775511517019205,2.4012378307912097,1.7594213542813497,1.4926649077725629
241,0.903232799264237,8.897181102867162,6.05906059390245,4.401288671792698,3.779083841974786,2.761211254651916,2.3415720600339194
242,0.5551838223358111,5.442342194581073,3.7073532755770495,2.693902234868392,2.339442729674857,1.717183406815255,1.4571569247915248
243,0.6023594960619594,5.6551209961532996,3.8623835672004097,2.8149564202895765,2.4410328083135684,1.7979121427786628,1.5266785121588275
244,0.6025198343590239,5.916235393268166,4.02977201455741,2.927851024007169,2.5401239001543083,1.863543995062323,1.5839316791825477
245,0.7589482479778741,7.421646621717255,5.0563910118371735,3.6747706714181994,3.1957921842663954,2.3474767726582795,1.9943971716794804
246,0.7781582093456835,6.676369305753016,4.586421240688491,3.364699855639682,2.9040064173634437,2.153869024267769,1.8313101440518782
247,0.5871125226033458,5.794201213015588,3.9454707517151615,2.8656186771387158,2.4850758634352705,1.8220462811506422,1.5469444146783833
248,0.6576592845495586,6.408315098285729,4.366936652657714,3.174478257540459,2.7462731013743387,2.0141031954253354,1.7067997331335123
249,0.4654196403612844,4.490388691055068,3.061786820068485,2.2272336181829364,1.9249149799564897,1.412498997902255,1.1979407534678435
250,0.5258686781125054,4.831395024143837,3.3042402087865983,2.411875082508073,2.073664839297471,1.5257523139685003,1.2943989356894758
251,0.6052649709666642,5.830267254710924,3.975771049363872,2.8924119823856516,2.5093249405077365,1.8441420628750675,1.5662726376766458
252,0.6393143039526091,6.156154474921441,4.1980873930406375,3.0542216867935283,2.644596215357228,1.9422622386481998,1.646063444840953
253,1.148116457672395,11.246817616779248,7.66171058958292,5.567551878030183,4.844872910953626,3.5590586698618196,3.02770684799321
254,0.6322561325624857,6.215719244952499,4.233453912608455,3.0755824818288535,2.615935092901497,1.905001596474692,1.613823579026661
255,0.5977015212796776,5.888814690841642,4.010293044211036,2.9130302239482635,2.5360006489762568,1.862280861688289,1.5839353664245617
256,0.5424283996911538,5.329958763095323,3.6302829678411435,2.6374726918813276,2.2784009625708443,1.668815077440147,1.4150251083728627
257,0.7298945131704971,7.000094025448187,4.774760016131091,3.4747342187049615,3.023087482233613,2.2248711507219365,1.890517720819755
258,0.6374677547462742,6.131620208326783,4.181631798599011,3.042479729161991,2.636356911067447,1.9369171091369455,1.6435646661436065
259,2.3166000142845213,22.59000458004545,15.393244512931158,11.189318407127358,9.801970337413321,7.220758118684407,6.158571982783695
260,1.6446047463735356,16.138694962109984,10.99308898535318,7.987423397172149,6.87070475411706,5.025224946371189,4.240217439884102
261,0.43850395620786475,4.232469514306649,2.8858485341024256,2.0991893152741086,1.8132609834312987,1.3302519251541376,1.1285828398543036
262,0.5347670577299947,5.229552348021443,3.562909540964151,2.5893692311653074,2.2468779688185165,1.6491238503793457,1.4000207924451333
263,0.5200888332722475,5.122833646642487,3.4887112088911065,2.5342030602084837,2.2053736574619363,1.6193052928879572,1.3767703564691207
264,0.45476824726669074,4.0244999373139345,2.7590192964628044,2.0193969873921933,1.7394191470192086,1.285290769164264,1.0909853573218482
265,1.4073349404225073,13.875827289805164,9.4490192657885,6.863300667591979,5.95869446961168,4.371062272483863,3.7113127565362416
266,0.6126453824483366,5.927756162931434,4.041164252868567,2.939082328321713,2.5487360698473918,1.8720573513377945,1.5894420735196801
267,0.3874098728039696,3.8022485683681895,2.589927598803281,1.881784948362768,1.6356269974058375,1.200827142239721,1.020101425215665
268,1.7813314912150828,17.416837382077308,11.866225846987724,8.623944928323214,7.47011824660872,5.479356536178868,4.645586824305316
269,0.5511019639629302,5.3960046188447555,3.6760404523543513,2.67136064822287,2.322557275007934,1.705683495206364,1.449777887254789
270,0.5293583364994509,5.13400423080185,3.4995402812879197,2.5447545766145057,2.2188885282157598,1.6326497439910503,1.3884934986258468
271,0.42209416872782074,4.109912027300936,2.800816678519301,2.0361137504916216,1.7716790585984006,1.3021511709715348,1.1064943358963515
272,0.8300056250165773,8.0091415973008,5.4610027460142145,3.9724484856134294,3.456429930569063,2.5424570516961107,2.1616362760479344
273,2.924148613370687,28.720230275237178,19.562157494126087,14.212741652180606,12.19744391530989,8.912900564110041,7.50881346427368
274,0.6046742617869496,5.819893961497585,3.968889015969205,2.887565104067378,2.5029332199205907,1.8389999287697096,1.5620736126269177
275,0.4564666745075462,4.3886751445112715,2.993061049990834,2.177763742487584,1.8862556196690405,1.3856627644060246,1.176815793183245
276,0.5138944604001697,5.039830127501148,3.4330677037899577,2.4945198562960327,2.1680400589001922,1.5917713256291586,1.3526600557857298
277,0.6852876629501617,6.7630713054662035,4.605209791051822,3.3447922977830205,2.908256620381805,2.1343598028240724,1.8131297424713846
278,0.6596511453072904,6.502280004550141,4.427939698947265,3.216300038315675,2.8000719406115633,2.056124730677914,1.7470682634660646
279,0.5218649525895248,5.025128129825423,3.426801244565353,2.493090536095391,2.167152465326832,1.593853737207853,1.3550520046625132
280,0.47648631996408036,4.662479933633886,3.1764467302255364,2.308408722860871,2.0017257270836635,1.4687500622021072,1.2463373678165302
281,0.6463989146546982,6.2824649112335615,4.281828049964159,3.113154063422755,2.7002234376106764,1.9826571677774145,1.6819180196097878
282,0.6702935376232269,6.529015375087558,4.449284035401133,3.234420252125692,2.8106374610653355,2.064710638322223,1.7533022404433949
283,0.6106248825505115,6.008793700106103,4.0922952768210425,2.9728423224301213,2.595507264803865,1.9081627274526574,1.6232644182980998
284,1.0694327497907419,10.44579501502539,7.117234331121834,5.172907513200752,4.50103145691808,3.307214055429282,2.8105268607357816
285,0.520359522871173,5.118730026994954,3.486190539873493,2.5325997487910756,2.198951656851816,1.6134465503269415,1.3683842548753862
286,0.6235594481563065,5.89353288909721,4.023554504831571,2.9310391581739466,2.5372842737357906,1.8664794373952653,1.5853419809084817
287,0.6333855758094473,6.1131462273097625,4.1681780359947505,3.031979088863767,2.636258444723538,1.9386318611009017,1.647263325336046
288,0.6818551887493495,6.306869392978836,4.311508705665086,3.1455997944412317,2.726354871406483,2.0104863589426603,1.7078058590498209
289,0.587316271826463,5.78179635744792,3.9376032395976273,2.8603870877666853,2.4864808249218586,1.825069699441096,1.5502627358618377
290,0.8037019380338535,7.875749262687425,5.365111360570995,3.898582737533517,3.382755484818711,2.4823063549295274,2.1069483637629944
291,0.481901179543911,4.705294006222012,3.2060260442773796,2.3302474558637836,2.0226966959665917,1.4849683111413226,1.2612166486146257
292,0.6905071123938816,6.702407566818858,4.568402268771931,3.321810539187716,2.876697635350969,2.111289841855984,1.7904828509390076
293,0.49252796303272756,4.860745308927089,3.309848871105113,2.403962954154939,2.0819413995019858,1.5257271034546063,1.2949618371507443
