vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,impact_ionization,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1,bias_V
153,-48.75468525390625,-26.25,-30.36791291997987,238822.960854801,238822.9608548002,-0.01907359998332196,-5.165535929399731e+16,29808830111.33513,5.165538910282743e+16,29808830111.33513,5.165538910282743e+16,2.089546231035645e+22,1438.907851491998,57.36975245599182,-590.0
154,-48.8045876953125,-17.5,-29.07671864120939,277424.1003908411,277424.1003908392,-0.0328010109561058,-4.846569705686394e+16,52882865699.22526,4.846574993972963e+16,52882865699.22526,4.846574993972963e+16,1.227498694061475e+23,5152.405130227547,331.6709504906697,-590.0
155,-48.85449013671874,-8.75,-27.59902802472731,311577.9745375383,311577.9745375209,0.1042999002372675,-4.01302128852142e+16,99230924900.5778,4.01303121161391e+16,99230924900.5778,4.01303121161391e+16,3.877064331323893e+23,11267.599055541,1015.300995178164,-590.0
156,-48.85449013671874,0.0,-27.5992437161296,311577.5671241026,311577.5671241026,-2.035106954032023e-12,-4.013067885995454e+16,99228975624.37003,4.013077808893015e+16,99228975624.37003,4.013077808893015e+16,3.877750592725255e+23,11267.61208262421,1015.309245250748,-590.0
157,-48.904392578125,0.0,-25.96719923411472,338584.5698692081,338584.5698692081,-2.365926640680515e-12,-2.994233555314035e+16,193256951086.6591,2.994252881009144e+16,193256951086.6591,2.994252881009144e+16,8.230342601664785e+23,18125.88392220952,2048.714060016055,-590.0
158,-48.904392578125,-8.75,-25.96698401569594,338584.6223336399,338584.6223336236,0.1050499612825437,-2.99420279281919e+16,193261041991.0999,2.99422211892339e+16,193261041991.0999,2.99422211892339e+16,8.229166877237884e+23,18125.79500514657,2048.705054033195,-590.0
159,-48.85449013671874,-17.5,-27.59906011910386,311578.4156857604,311578.4156857589,-0.03074786255010109,-4.013021107933054e+16,99230997394.93062,4.013031031032793e+16,99230997394.93062,4.013031031032793e+16,3.876498388809326e+23,11267.66082714649,1015.309633970049,-590.0
160,-48.8045876953125,-26.25,-29.07674206725591,277424.3790523096,277424.379052309,-0.01798774436978877,-4.846569590105024e+16,52882871958.31197,4.84657487839222e+16,52882871958.31197,4.84657487839222e+16,1.22749785291595e+23,5152.445267484051,331.6748393240276,-590.0
161,-48.75468525390625,-35.0,-30.36792183306288,238823.0629945533,238823.0629945533,-0.00533559392664147,-5.165535872208737e+16,29808831198.7686,5.165538853091857e+16,29808831198.7686,5.165538853091857e+16,2.089567743660708e+22,1438.91576698277,57.37019447766274,-590.0
162,-48.7047828125,-43.75000000000001,-31.46032191151336,200439.5807088786,200439.5807088786,0.0001191721840015697,-4.790199192330609e+16,18549833317.0696,4.790201047313941e+16,18549833317.0696,4.790201047313941e+16,1.327675978718418e+21,174.2278592639609,3.664929188744745,-590.0
163,-48.65488037109375,-52.5,-32.36840646542038,167130.8970022047,167130.8970022047,-0.003857568707637617,-3.850571755734266e+16,13371375398.61654,3.850573092871806e+16,13371375398.61654,3.850573092871806e+16,2.021451321770051e+19,4.073631905822226,0.05582361332824806,-590.0
164,-48.6049779296875,-61.25,-33.12837688400844,141845.2083558787,141845.2083558276,-0.1203161478714021,-2.711268170291244e+16,11202922759.36402,2.71126929058352e+16,11202922759.36402,2.71126929058352e+16,6.783181195506282e+16,0.0232331231382866,0.0001872429335446411,-590.0
165,-48.55507548828125,-70.0,-33.78430344950453,124809.2049196433,124809.2039854106,-15.27094220682419,-1.713048897396924e+16,10394306285.38891,1.713049936827552e+16,10394306285.38891,1.713049936827552e+16,106179917329180.5,0.01607525307611796,2.9323526174501e-07,-590.0
166,-48.6049779296875,-70.0,-33.12857826033135,141846.1359082663,141846.1338687161,-24.05420212105233,-2.711283753489371e+16,11202919427.52154,2.711284873781314e+16,11202919427.52154,2.711284873781314e+16,6.778671167362154e+16,0.0232476701967148,0.0001872326075847976,-590.0
167,-48.65488037109375,-61.25,-32.36841390221677,167130.9794261724,167130.9794261309,-0.1178053046407808,-3.850571777578724e+16,13371375049.09538,3.850573114716228e+16,13371375049.09538,3.850573114716228e+16,2.021560783870288e+19,4.073670319288917,0.05582410546684583,-590.0
168,-48.7047828125,-52.5,-31.46032107545553,200439.5753997873,200439.5753997873,-0.003637705629081972,-4.790199190609342e+16,18549833323.4339,4.790201045592674e+16,18549833323.4339,4.790201045592674e+16,1.327696323237692e+21,174.2278452271086,3.664928815775066,-590.0
169,-48.75468525390625,-43.75000000000001,-30.36792244029081,238823.072847596,238823.072847596,0.000132137061889062,-5.165535849644706e+16,29808831620.85881,5.165538830527868e+16,29808831620.85881,5.165538830527868e+16,2.089594464412743e+22,1438.917448803295,57.37028963785367,-590.0
170,-48.8045876953125,-35.0,-29.07675047218925,277424.4806447782,277424.4806447781,-0.005017829100764869,-4.846569552120023e+16,52882874002.61517,4.846574840407424e+16,52882874002.61517,4.846574840407424e+16,1.227508016345879e+23,5152.462399847159,331.676530375962,-590.0
171,-48.85449013671874,-26.25,-27.59908215590402,311578.6941422183,311578.6941422177,-0.01690418183502111,-4.01302107912851e+16,99231009664.56708,4.013031002229476e+16,99231009664.56708,4.013031002229476e+16,3.876483809242945e+23,11267.72208317601,1015.318459021009,-590.0
172,-48.904392578125,-17.5,-25.96701391475678,338585.0624105568,338585.0624105556,-0.02869895404933619,-2.994202979357757e+16,193261191218.0511,2.994222305476879e+16,193261191218.0511,2.994222305476879e+16,8.22806521983032e+23,18125.86000551157,2048.720872105863,-590.0
173,-48.95429501953124,-8.75,-24.21978816936336,358067.5962513916,358067.5962513761,0.1053194175258412,-2.063144512660495e+16,389156493640.6334,2.06318342830986e+16,389156493640.6334,2.06318342830986e+16,1.361165439624369e+24,24132.40854605403,3151.933138192471,-590.0
174,-48.95429501953124,0.0,-24.2200018781631,358067.7794342464,358067.7794342464,-2.702860289257581e-12,-2.063162251584986e+16,389146855234.132,2.06320116627051e+16,389146855234.132,2.06320116627051e+16,1.361340854386362e+24,24132.54418031521,3151.940033145827,-590.0
175,-49.0041974609375,0.0,-22.39350622884663,371194.9402166568,371194.9402166568,-2.301689280687202e-12,-1.346835193691845e+16,811712700494.7896,1.346916364961894e+16,811712700494.7896,1.346916364961894e+16,1.938927164328019e+24,28646.74045203626,4088.754576862045,-590.0
176,-49.0041974609375,-8.75,-22.39329456746899,371194.6204427165,371194.6204427016,0.1053552236120394,-1.346825790307843e+16,811737633435.8915,1.346906964071187e+16,811737633435.8915,1.346906964071187e+16,1.938674963873888e+24,28646.59085181916,4088.750535413928,-590.0
177,-48.95429501953124,-17.5,-24.21981587149855,358068.0371715983,358068.0371715974,-0.02664673123120616,-2.063144845332031e+16,389156813222.2773,2.063183761013353e+16,389156813222.2773,2.063183761013353e+16,1.361001667835243e+24,24132.48021481181,3151.955924736713,-590.0
178,-48.904392578125,-26.25,-25.96703456167086,338585.3412405162,338585.3412405158,-0.01582066575411164,-2.994203014662663e+16,193261216307.2641,2.994222340784294e+16,193261216307.2641,2.994222340784294e+16,8.228017618427585e+23,18125.93737317528,2048.735175934725,-590.0
179,-48.85449013671874,-35.0,-27.59909005505009,311578.7953718443,311578.7953718443,-0.004702674122043082,-4.013021069765809e+16,99231013668.25064,4.013030992867176e+16,99231013668.25064,4.013030992867176e+16,3.876512870238658e+23,11267.74793483506,1015.322189467918,-590.0
180,-48.8045876953125,-43.75000000000001,-29.07675103166486,277424.489961456,277424.489961456,0.0001420504352857119,-4.84656953715891e+16,52882874795.75285,4.846574825446389e+16,52882874795.75285,4.846574825446389e+16,1.227523220918017e+23,5152.465608587087,331.6768701215514,-590.0
181,-48.75468525390625,-52.5,-30.36792163204964,238823.0670106435,238823.0670106435,-0.003420683073737068,-5.165535847773523e+16,29808831632.11819,5.165538828656686e+16,29808831632.11819,5.165538828656686e+16,2.089627688380782e+22,1438.91742749164,57.37028845380913,-590.0
182,-48.7047828125,-61.25,-31.46032810246078,200439.6573341909,200439.6573341579,-0.1149684993501929,-4.790199241997071e+16,18549832639.59337,4.790201096980336e+16,18549832639.59337,4.790201096980336e+16,1.327763129766946e+21,174.2289559846929,3.664945694813459,-590.0
183,-48.65488037109375,-70.0,-32.36861112875456,167132.0752750983,167132.0718006875,-34.07889320175564,-3.850592805567226e+16,13371367640.84324,3.85059414270399e+16,13371367640.84324,3.85059414270399e+16,2.020569480305311e+19,4.07423038858069,0.05581979489823741,-590.0
184,-48.7047828125,-70.0,-31.46052050324714,200440.9560555094,200440.9515826155,-42.34503806720065,-4.790223380353106e+16,18549817494.47813,4.790225235334855e+16,18549817494.47813,4.790225235334855e+16,1.327420294207306e+21,174.2403407733471,3.664813271455546,-590.0
185,-48.75468525390625,-61.25,-30.36792825115279,238823.1485914091,238823.148591383,-0.1116806047210876,-5.16553590664839e+16,29808830349.85123,5.165538887531426e+16,29808830349.85123,5.165538887531426e+16,2.089720889468573e+22,1438.928132028185,57.37041160864205,-590.0
186,-48.8045876953125,-52.5,-29.07675025386935,277424.4836017162,277424.4836017162,-0.0032061516643185,-4.846569535962442e+16,52882874816.18715,4.846574824249923e+16,52882874816.18715,4.846574824249923e+16,1.227544086201773e+23,5152.46631017651,331.6768880042075,-590.0
187,-48.85449013671874,-43.75000000000001,-27.599090569298,311578.8042277285,311578.8042277285,0.0001491356251318983,-4.013021066104499e+16,99231015220.98735,4.013030989206022e+16,99231015220.98735,4.013030989206022e+16,3.876560549719987e+23,11267.75235947848,1015.322883954079,-590.0
188,-48.904392578125,-35.0,-25.96704195628863,338585.4423001262,338585.4423001262,-0.00438933913762306,-2.994203026382964e+16,193261224487.1188,2.994222352505413e+16,193261224487.1188,2.994222352505413e+16,8.228076703026844e+23,18125.96961010974,2048.741090025039,-590.0
189,-48.95429501953124,-26.25,-24.2198351254385,358068.3167117393,358068.316711739,-0.01473561456006399,-2.063144905207431e+16,389156866599.5746,2.063183820894091e+16,389156866599.5746,2.063183820894091e+16,1.360991763230195e+24,24132.56837927472,3151.97487449317,-590.0
190,-49.0041974609375,-17.5,-22.39332006586496,371195.0626083044,371195.0626083036,-0.02458881072672603,-1.346826107818244e+16,811738346569.672,1.346907281652901e+16,811738346569.672,1.346907281652901e+16,1.938465292363277e+24,28646.67166114522,4088.778569090645,-590.0
191,-49.05409990234375,-8.75,-20.51508461002996,379653.5292694861,379653.5292694715,0.1053013719611259,-8530328539678822.0,1761017562964.017,8532089557241785.0,1761017562964.017,8532089557241785.0,2.532837879838333e+24,31748.033663071,4779.308213257597,-590.0
192,-49.05409990234375,0.0,-20.51529399665029,379653.919788641,379653.919788641,-1.73484349044266e-12,-8530377110152856.0,1760951471469.059,8532138061624325.0,1760951471469.059,8532138061624325.0,2.533188059662666e+24,31748.17800809563,4779.312958199019,-590.0
193,-49.10400234375,0.0,-18.60437401309551,384980.5485333275,384980.5485333275,-1.753443521286824e-12,-5345776318537105.0,3994466371571.978,5349770784908677.0,3994466371571.978,5349770784908677.0,3.152859878940126e+24,33781.38261044201,5248.491230019072,-590.0
194,-49.10400234375,-8.75,-18.60416696771907,384980.125437482,384980.1254374677,0.1052282483012927,-5345750330000268.0,3994642428011.792,5349744972428280.0,3994642428011.792,5349744972428280.0,3.152400446858345e+24,33781.25009259773,5248.481932749208,-590.0
195,-49.05409990234375,-17.5,-20.51510789906771,379653.9721755058,379653.9721755052,-0.02252634013334992,-8530330918875884.0,1761019228424.975,8532091938104308.0,1761019228424.975,8532091938104308.0,2.532586585915828e+24,31748.12362918444,4779.338941061904,-590.0
196,-49.0041974609375,-26.25,-22.39333792283086,371195.3429303818,371195.3429303815,-0.01364845922973481,-1.346826164063717e+16,811738464884.9183,1.346907337910206e+16,811738464884.9183,1.346907337910206e+16,1.938448874610851e+24,28646.76676076008,4088.800893686458,-590.0
197,-48.95429501953124,-35.0,-24.21984201596587,358068.4177167471,358068.4177167471,-0.00407724468538176,-2.063144924965207e+16,389156883987.9621,2.063183840653606e+16,389156883987.9621,2.063183840653606e+16,1.361001320306528e+24,24132.60474437616,3151.982591585497,-590.0
198,-48.904392578125,-43.75000000000001,-25.96704242738317,338585.4507752339,338585.4507752339,0.0001536555802821875,-2.994203031030281e+16,193261227658.3922,2.994222357153048e+16,193261227658.3922,2.994222357153048e+16,8.228178007356092e+23,18125.97486762147,2048.742123488457,-590.0
199,-48.85449013671874,-52.5,-27.59908982453683,311578.7973550052,311578.7973550051,-0.002994306155639295,-4.013021065855623e+16,99231015259.92738,4.013030988957149e+16,99231015259.92738,4.013030988957149e+16,3.876630949677399e+23,11267.75462956114,1015.322973017596,-590.0
200,-48.8045876953125,-61.25,-29.07675646672207,277424.5647720281,277424.5647720071,-0.1078843427637795,-4.846569576311799e+16,52882872380.88366,4.846574864599038e+16,52882872380.88366,4.846574864599038e+16,1.227580043355297e+23,5152.502231070169,331.677564218157,-590.0
201,-48.75468525390625,-70.0,-30.36811495816869,238824.6439278802,238824.6395664084,-45.64267627788274,-5.16555928671316e+16,29808800442.08508,5.165562267593204e+16,29808800442.08508,5.165562267593204e+16,2.089523121584157e+22,1438.985235110499,57.37008248249818,-590.0
202,-48.8045876953125,-70.0,-29.07693657262024,277426.214384545,277426.211078839,-42.82731614454394,-4.846588965075134e+16,52882812459.1629,4.84659425335638e+16,52882812459.1629,4.84659425335638e+16,1.227560438374629e+23,5152.63717491857,331.6808231741552,-590.0
203,-48.85449013671874,-61.25,-27.59909563359576,311578.8779093074,311578.8779092903,-0.1036071398890085,-4.013021077338802e+16,99231010447.61098,4.013031000439846e+16,99231010447.61098,4.013031000439846e+16,3.876660537932865e+23,11267.81584697513,1015.326456049695,-590.0
204,-48.904392578125,-52.5,-25.96704171818751,338585.4434021648,338585.4434021648,-0.002785722076768537,-2.994203031452332e+16,193261227736.0868,2.994222357575105e+16,193261227736.0868,2.994222357575105e+16,8.22833371776352e+23,18125.97800683492,2048.742314766002,-590.0
205,-48.95429501953124,-43.75000000000001,-24.21984244563306,358068.4258631567,358068.4258631567,0.0001558055747304456,-2.063144932769388e+16,389156890727.1547,2.063183848458461e+16,389156890727.1547,2.063183848458461e+16,1.361018121548079e+24,24132.61053010263,3151.983877326591,-590.0
206,-49.0041974609375,-35.0,-22.39334430937493,371195.4439127202,371195.4439127202,-0.003766141699484738,-1.346826182585114e+16,811738503396.5194,1.346907356435454e+16,811738503396.5194,1.346907356435454e+16,1.93846227307718e+24,28646.80565277304,4088.809892851667,-590.0
207,-49.05409990234375,-26.25,-20.51512435525535,379654.2531955187,379654.2531955186,-0.01255934228830681,-8530331336087295.0,1761019502895.509,8532092355590192.0,1761019502895.509,8532092355590192.0,2.532562549612929e+24,31748.2230973852,4779.363529153411,-590.0
208,-49.10400234375,-17.5,-18.60418804562682,384980.5682883572,384980.5682883566,-0.02046183934858183,-5345751893240754.0,3994646524204.755,5349746539764959.0,3994646524204.755,5349746539764959.0,3.152106566033049e+24,33781.3475449718,5248.513726857023,-590.0
209,-49.15390478515625,-8.75,-16.67279497964634,388313.9510450271,388313.9510450129,0.105165724446971,-3359495511883630.0,9537999801925.182,3369033511685554.0,9537999801925.182,3369033511685554.0,3.819441500388042e+24,35089.78287204407,5553.587218086074,-590.0
210,-49.15390478515625,0.0,-16.67299969091955,388314.3862789323,388314.3862789323,-1.557144583642424e-12,-3359510844263518.0,9537517053869.121,3369048361317386.0,9537517053869.121,3369048361317386.0,3.820013684753378e+24,35089.9042236949,5553.602139828443,-590.0
211,-49.2038072265625,0.0,-14.72880654447271,390409.110610491,390409.110610491,-1.719925423337561e-12,-2126543706198769.0,24166983421728.84,2150710689620498.0,24166983421728.84,2150710689620498.0,4.559791784509662e+24,35930.30834934468,5746.863265549629,-590.0
212,-49.2038072265625,-8.75,-14.7286041299268,390408.6734552375,390408.6734552233,0.1051240349467239,-2126532880426870.0,24168385882563.14,2150701266309433.0,24168385882563.14,2150701266309433.0,4.559103523603209e+24,35930.19268591139,5746.84318002017,-590.0
213,-49.15390478515625,-17.5,-16.67281384874638,388314.3930801573,388314.3930801569,-0.01839788986384598,-3359496461683656.0,9538010491143.605,3369034472174799.0,9538010491143.605,3369034472174799.0,3.819100728342601e+24,35089.88553536495,5553.619441440881,-590.0
214,-49.10400234375,-26.25,-18.6042030978746,384980.8498742681,384980.8498742679,-0.01146868720782149,-5345752165158845.0,3994647194805.048,5349746812353649.0,3994647194805.048,5349746812353649.0,3.152073748689715e+24,33781.44973680833,5248.539788480808,-590.0
215,-49.05409990234375,-35.0,-20.51513023793531,379654.3541405145,379654.3541405145,-0.003456006298987657,-8530331473282166.0,1761019592163.63,8532092492874331.0,1761019592163.63,8532092492874331.0,2.532579800506991e+24,31748.26350467531,4779.373369053037,-590.0
216,-49.0041974609375,-43.75000000000001,-22.39334469916933,371195.4517533237,371195.4517533237,0.0001557029310630053,-1.346826189891303e+16,811738518318.15,1.346907363743135e+16,811738518318.15,1.346907363743135e+16,1.938486266000539e+24,28646.81174328699,4088.811338892592,-590.0
217,-48.95429501953124,-52.5,-24.21984177446543,358068.4180053266,358068.4180053266,-0.00258099639901999,-2.063144933427646e+16,389156890888.9136,2.063183849116734e+16,389156890888.9136,2.063183849116734e+16,1.36104420208654e+24,24132.61357330666,3151.984163589035,-590.0
218,-48.904392578125,-61.25,-25.96704712715453,338585.5231115124,338585.5231114979,-0.09893243265996858,-2.994203021043433e+16,193261217823.1612,2.994222347165216e+16,193261217823.1612,2.994222347165216e+16,8.228251941908766e+23,18126.05253173778,2048.751828470904,-590.0
219,-48.85449013671874,-70.0,-27.59926833560323,311580.6280529686,311580.626032748,-35.48130824879908,-4.013035304599154e+16,99230885754.01689,4.013045227687728e+16,99230885754.01689,4.013045227687728e+16,3.876698888855234e+23,11268.01883948269,1015.344826799643,-590.0
220,-48.904392578125,-70.0,-25.9672117942004,338587.3308579894,338587.3298206489,-26.50397464664894,-2.994212651172283e+16,193260947528.1212,2.994231977267036e+16,193260947528.1212,2.994231977267036e+16,8.228339926718495e+23,18126.3014475707,2048.797090358805,-590.0
221,-48.95429501953124,-61.25,-24.21984678807998,358068.4967030669,358068.4967030546,-0.09395720613514136,-2.063144914169853e+16,389156869650.1884,2.063183829856818e+16,389156869650.1884,2.063183829856818e+16,1.361018045219654e+24,24132.69389118256,3152.000936917144,-590.0
222,-49.0041974609375,-52.5,-22.39334406840533,371195.4434311237,371195.4434311237,-0.002380523607242029,-1.346826190490383e+16,811738518670.5819,1.34690736434225e+16,811738518670.5819,1.34690736434225e+16,1.938523034736837e+24,28646.81422346933,4088.811698330835,-590.0
223,-49.05409990234375,-43.75000000000001,-20.51513058935446,379654.3616841854,379654.3616841854,0.00015343424737471,-8530331527355458.0,1761019626743.268,8532092546982201.0,1761019626743.268,8532092546982201.0,2.532611210990887e+24,31748.26974702003,4779.374905553826,-590.0
224,-49.10400234375,-35.0,-18.60420847694398,384980.9507565858,384980.9507565858,-0.003146887787524612,-5345752254474087.0,3994647412735.107,5349746901886821.0,3994647412735.107,5349746901886821.0,3.152094889262852e+24,33781.49104939674,5248.550158045805,-590.0
225,-49.15390478515625,-26.25,-16.67282749456785,388314.6751073227,388314.6751073226,-0.01037692682003034,-3359496625773093.0,9538012229681.744,3369034638002774.0,9538012229681.744,3369034638002774.0,3.819057712848215e+24,35089.98941273434,5553.646472528445,-590.0
226,-49.2038072265625,-17.5,-14.728620796039,390409.114031192,390409.1140311916,-0.01633670862478345,-2126533419183512.0,24168415697359.95,2150701834880872.0,24168415697359.95,2150701834880872.0,4.558709969206659e+24,35930.29773889548,5746.875659344058,-590.0
227,-49.25370966796875,-8.75,-12.77632578938582,391725.1365092498,391725.1365092357,0.1051027296443093,-1332916316183028.0,65592877306078.8,1398509193489106.0,65592877306078.8,1398509193489106.0,5.395859687953662e+24,36469.42951199478,5864.666258737527,-590.0
228,-49.25370966796875,0.0,-12.77652595334332,391725.5717489612,391725.5717489612,-1.657196173953407e-12,-1332927200161597.0,65588489057555.3,1398515689219152.0,65588489057555.3,1398515689219152.0,5.396675611941953e+24,36469.55306365585,5864.690661174236,-590.0
229,-49.303612109375,0.0,-10.81919394786039,392509.8366838518,392509.8366838518,-2.153514016709868e-12,-735815248865064.1,192240405698979.8,928055654564044.0,192240405698979.8,928055654564044.0,6.35237806244523e+24,36800.55717500231,5926.621149643132,-590.0
230,-49.303612109375,-8.75,-10.81899599558268,392509.4004100739,392509.4004100598,0.1050888877458583,-735795769525835.4,192255205291877.8,928050974817713.2,192255205291877.8,928050974817713.2,6.351394556417681e+24,36800.39599330197,5926.594083168997,-590.0
231,-49.25370966796875,-17.5,-12.7763402612544,391725.5750618658,391725.5750618656,-0.01428020912566625,-1332916559966711.0,65592966567320.8,1398509526534032.0,65592966567320.8,1398509526534032.0,5.395409184883523e+24,36469.53209512915,5864.699151003419,-590.0
232,-49.2038072265625,-26.25,-14.72863303351654,390409.3963951942,390409.3963951941,-0.009284410200570218,-2126533511856662.0,24168420515309.62,2150701932371972.0,24168420515309.62,2150701932371972.0,4.558654995258563e+24,35930.40261874659,5746.903365089437,-590.0
233,-49.15390478515625,-35.0,-16.67283237039869,388314.7759096003,388314.7759096003,-0.002838810859353941,-3359496679618568.0,9538012794224.082,3369034692412792.0,9538012794224.082,3369034692412792.0,3.819082890642635e+24,35090.03126936484,5553.657170693916,-590.0
234,-49.10400234375,-43.75000000000001,-18.60420879145387,384980.9580126921,384980.9580126921,0.0001491038310686933,-5345752289652977.0,3994647497140.69,5349746937150118.0,3994647497140.69,5349746937150118.0,3.152134028142874e+24,33781.4973471679,5248.551739667305,-590.0
235,-49.05409990234375,-52.5,-20.51513000125309,379654.3529246923,379654.3529246923,-0.00218448913851089,-8530331531699870.0,1761019627552.524,8532092551327422.0,1761019627552.524,8532092551327422.0,2.532658111030032e+24,31748.27164821756,4779.375315409533,-590.0
236,-49.0041974609375,-61.25,-22.39334869203043,371195.5210201237,371195.5210201131,-0.08876509608603929,-1.346826171955422e+16,811738471270.9602,1.346907345802549e+16,811738471270.9602,1.346907345802549e+16,1.9384827614788e+24,28646.89876790087,4088.835093205379,-590.0
237,-48.95429501953124,-70.0,-24.22000295604517,358070.3369423226,358070.3364747355,-18.29912862445879,-2.063151149661675e+16,389156259326.1758,2.063190065287607e+16,389156259326.1758,2.063190065287607e+16,1.36101614989805e+24,24132.98096045821,3152.076189840869,-590.0
238,-49.0041974609375,-70.0,-22.39349602858007,371197.3819762186,371197.381782743,-11.98479035826534,-1.346830129318712e+16,811737031711.7391,1.346911303021883e+16,811737031711.7391,1.346911303021883e+16,1.93844595277992e+24,28647.22338204729,4088.935637719174,-590.0
239,-49.05409990234375,-61.25,-20.51513424059592,379654.4293450665,379654.4293450574,-0.08341942650687782,-8530331392249427.0,1761019516870.709,8532092411766298.0,1761019516870.709,8532092411766298.0,2.532612932303924e+24,31748.36093850257,4779.403418472252,-590.0
240,-49.10400234375,-52.5,-18.60420824812051,384980.9488507097,384980.9488507097,-0.00199296119838015,-5345752292431045.0,3994647499118.304,5349746939930164.0,3994647499118.304,5349746939930164.0,3.152190684155015e+24,33781.49886489511,5248.552183778563,-590.0
241,-49.15390478515625,-43.75000000000001,-16.67283264940338,388314.782895678,388314.782895678,0.0001428603053071129,-3359496700816662.0,9538013012858.967,3369034713829522.0,9538013012858.967,3369034713829522.0,3.819130317894249e+24,35090.03756857228,5553.658770759731,-590.0
242,-49.2038072265625,-35.0,-14.72863740653567,390409.4971127842,390409.4971127842,-0.002531739452594185,-2126533542249666.0,24168422078612.48,2150701964328279.0,24168422078612.48,2150701964328279.0,4.558684479925048e+24,35930.44480519267,5746.91426689165,-590.0
243,-49.25370966796875,-26.25,-12.77635108894369,391725.8576707301,391725.85767073,-0.008191410891621771,-1332916602361878.0,65592980900715.08,1398509583262594.0,65592980900715.08,1398509583262594.0,5.395340158968922e+24,36469.63743527577,5864.727383909257,-590.0
244,-49.303612109375,-17.5,-10.81900828465812,392509.8363595219,392509.8363595218,-0.01223028391428727,-735795679713328.2,192255491031768.0,928051170745096.2,192255491031768.0,928051170745096.2,6.350895059205235e+24,36800.48678201094,5926.628056904198,-590.0
245,-49.35351455078125,-8.75,-8.858890318369966,392791.6145947302,392791.6145947162,0.1050343659019213,-18261133982044.88,610308360444692.1,628569494426737.0,610308360444692.1,628569494426737.0,7.436825037419987e+24,36937.11038302993,5931.106801083835,-590.0
246,-49.35351455078125,0.0,-8.859086059176109,392792.0713317231,392792.0713317231,-2.431794390521268e-12,-18317531002207.62,610255365633839.9,628572896636047.5,610255365633839.9,628572896636047.5,7.438099170778025e+24,36937.36925479697,5931.132975518109,-590.0
247,-49.40341699218749,0.0,-6.898937273495236,392161.0247654875,392161.0247654875,-2.016493336605902e-12,1646829467245684.0,2081017567254639.0,434188100008955.2,2081017567254639.0,434188100008955.2,8.618902159413345e+24,36730.87156516762,5830.831540235241,-590.0
248,-49.40341699218749,-8.75,-6.898743889205765,392160.4707363838,392160.4707363697,0.10476300376773,1647027823655236.0,2081213464242362.0,434185640587125.2,2081213464242362.0,434185640587125.2,8.616999191873806e+24,36730.36863502296,5830.812401275978,-590.0
249,-49.35351455078125,-17.5,-8.858900439183031,392792.0471481889,392792.0471481888,-0.0101893745170163,-18260288202698.62,610309322932021.1,628569611134719.6,610309322932021.1,628569611134719.6,7.436323223312814e+24,36937.1714379117,5931.143264820044,-590.0
250,-49.303612109375,-26.25,-10.81901770155944,392510.1191161935,392510.1191161934,-0.007098180788718306,-735795667264624.1,192255536636490.5,928051203901114.6,192255536636490.5,928051203901114.6,6.350809806578928e+24,36800.59197334287,5926.656774863198,-590.0
251,-49.25370966796875,-35.0,-12.77635495956951,391725.9583098511,391725.9583098511,-0.002225575412352929,-1332916616291659.0,65592985548118.13,1398509601839778.0,65592985548118.13,1398509601839778.0,5.395374328406939e+24,36469.67981932025,5864.738412063543,-590.0
252,-49.2038072265625,-43.75000000000001,-14.72863765132612,390409.5038568671,390409.5038568671,0.0001349054002427845,-2126533554215661.0,24168422684066.71,2150701976899728.0,24168422684066.71,2150701976899728.0,4.558741042928979e+24,35930.45108040894,5746.915871233758,-590.0
253,-49.15390478515625,-52.5,-16.67283215274966,388314.7733741631,388314.7733741631,-0.001805968698684018,-3359496702469796.0,9538013018059.727,3369034715487856.0,9538013018059.727,3369034715487856.0,3.819196840238018e+24,35090.03885821201,5553.659247666602,-590.0
254,-49.10400234375,-61.25,-18.60421210914052,384981.0240503864,384981.0240503786,-0.07796567447536008,-5345752200581998.0,3994647227021.71,5349746847809019.0,3994647227021.71,5349746847809019.0,3.152146307055867e+24,33781.59312835699,5248.582480242575,-590.0
